Key,Target Language,Text,Status,Response
e327701c,wolof,Nataal bii mi ngi wane benn fowukaay buy wane ni xor yu ñuul yi ñoo gagné yeneen xor yi waaw.,Approved,208: 1773
3780f4c8,wolof,"Nataal bii nataal la boo xam ne ak nit la, nit koo xam ne mi ngi am ay tombu lu mel saaru rëdd daal. Loo xam ne nit ki daal boo ko gisee am na nii bakkan am yépp waaye doo gis jëmm jeek yooyu, lu mel ni saari mikke la.",Approved,2654: 935
5578b679,wolof,"Gis naa ci nataalub ñeen fukkeel bi ak juróom-benn lu mel ni xaal la, xaal joo xam ne ñor na xommu ñu dagg ko. Xaal ji mel ni xaal bu ñor la ba xonqu, am ci ay doom ci biir xaal bi doom yu ndaw.",Approved,3555: 65
5341caf1,wolof,"Ñi ngi jàkkarloo benn nataal la boo xam ne kii daa mel ni ci benn biróom la toog. Daa yor ab ordinatéeram mi ngi sol benn ensemble bu weex, daa mel ni am na benn machine bu nekk ci kanamam. Maa ngi séen lu mel ni benn kopparfoor....",Approved,2905: 655
6ef3f01c,wolof,Nataal bii góor ak jigéen ay statut yu taxaw ñu takk leen ak ay chaîne. Mu mel ni ay jaam lañ daal.,Approved,208: 1035
97136250,wolof,"Kii de ab benn waxambaane la bu takk bopp bi ba noppi laxasaayu, yor benn mbote ci tànk bi ci loxo yi. Kii de...",Approved,1867: 1871
b234a7fd,wolof,"Nataal bii de gis naa ci biir nataal bi ay góor, ay mag ak ay tuut-tànk, ñu sol lu soon, sol lu ruus, sol lu mëef, sol lu weex.",Approved,3578: 2091
aca27efe,wolof,Nataal bii nag nataal la boo xam ne mi ngi am fleur yu vert ba noppi mu ay digg digg yoo xam ne digg yu nooy la yoo xam ne daal...waa baax na.,Approved,2654: 1702
6f6a3df9,wolof,"Nataal bi ngeen ma yónnee nii xaal la, doomu xaal baa ngi tege ci suuf bu mag, am na bu ndaw bu ne ci wet gi, gàncax gaa ngi nii.",Approved,3564: 1730
81c35683,wolof,"Maki Sàll njiitu réewum Senegaal la moo nekk nii ci xëtu Tiwitëeram doon am lum fay wax, xam naa. Waaye nag nataal bi ñu gis li ëpp lu ñuul la ak mbind yu weex day mel ni moo fa nekk, am it ay mbind yu bleu.",Approved,2810: 1383
f809ad3d,wolof,"Nataal bii day wane kër goo xamante ne dafa am ay meuble ci biir, am ay faneetar, am ay toogukaay ak genn basaŋ guñ lal ci biir.",Approved,3556: 1113
e896cbbd,wolof,"Waaw mbokk mi bërëb bii gis naa ni ab gaaraas la, gis naa fa ay daamar yu bari ak nit ñu taxaw, gis naa aw xàll wu mag.",Approved,3547: 389
3abd217d,wolof,"Nataal bii gis naa ag jigéen joo xam ne mi ngi takk ay fer yu soon, ba noppi sol ab seletmaa bu weex, ba noppi woddoo ab sér boo xam ne lim sol daal kenn xamul lum doon ndax baaxul.",Approved,3562: 781
aaba2508,wolof,Waaw photo bi gis naa ci ay mbind yu blanc. Mbind yu blanc yi gis naa ci ay nit ñu bari ay góor ak i jigéen.,Approved,3526: 1432
3cea9027,wolof,Lii ab ndongo la bu taxaw yor bindukaay di bind. Mi ngi bind waaye mi ngi génnee làmmiñ wi di ree mel ni ku bég lool.,Approved,208: 709
73dea7ad,wolof,Nataal bii ma gis de ay nit yuy dem la am ku nekk seen ginnaaw yor ab drapeau Senegaal waaw...,Approved,3455: 343
740254da,wolof,Nataal bii ngeen ma yónnee gis naa ci biir nataal bi àndub ban bu am ay bën-bën ñu tabaxe ko ban.,Approved,3623: 1208
d8413a3a,wolof,Nataal bii de sunu njiitum réew mu Senegaal la muy Maki Sàll toog ci baŋ nii. Waaw loolu laa fi gis.,Approved,3653: 257
c39be247,wolof,"Waaw lii de ab rab la ab rab, ab rab bu taxaw mel ni luy waaj a naaw mbaa luy waaj a am lu muy jàpp daal.",Approved,208: 1570
32e4e0a8,wolof,"Lii ab toilette la, toilette, ab toilette la. Bu jëkk bi mooy duusu cappu la quoi. Beneen bi moom mooy pour sàngu bi.",Approved,2995: 1233
f357a5a8,wolof,"Nataal bii day wane ab yoon, ci wet gi mu ngi wane ag kër gu ngande gu rëy sax. Ci wet gi nag, wetu kër gi am na ay oto yu taxaw yu weex.",Approved,208: 1037
dcbfbad1,wolof,Waaw de aw yoon la walla rã-rã bu xonqu mu am ndox ci wet gi lu mel ni déeg walla lu mel ni saaru dex oto nekk foofu di xuus di ñëw.,Approved,3385: 2251
000e5dd5,wolof,"Lii nag nataalu picci la, picci yi mi ngi tollu ci juróom-ñaar. Mooy picci yi nga xamante ne nii dañuy dugg ci géej gi di nappu jën yi di génnee.",Approved,2575: 1586
0495872e,wolof,Lii benn weñ la boo xamante ne am na lu xonqu lu mel ni bopp bi dafay màndargaal benn boppu rabu-àll.,Approved,3556: 826
fb5ce891,wolof,Nataal bii nag maa ngi gis ci biir nataal bi ay mala...nekk ci gàncax...,Approved,3576: 1944
8a963648,wolof,Waaw nataal bii ñoo ngi ci gis ab xale bu jigéen la boo xam ne dafa takk ay caq ci baat bi. Moom nag taxul mu ñuul lool-lool nag am na tuuti ci ab xeesaay.,Approved,3649: 809
4841d5ae,wolof,Nataal bii ay fajkat lañu. Ñooñu nga xam ne ñoo nekk ci laboratoire yi di saytu ak seen i jumtukaay yi ñuy faje.,Approved,1787: 1006
a9d474f1,wolof,Lii ay toogukaayu mbedd la jardin public. Ñu ngi jagleel ñii di rombu ñii bëgg a noppaleeku ci ab gox mën nañu ñëw toog fii toog waxtaan.,Approved,2547: 1227
96649779,wolof,"Nataal bi ma gis nii ab pañe la boo xam ne ñi ngi ràbbe lu mel ni basaŋ cosaan la it fii. Xam naa nit ñi ko yor cosaan la ci ñoom, ab defukaay la daal.",New,3556: 1180
95bcfee8,wolof,"Nataal bii day wane ay jigéen yoo xam ne ay mag lañ di soqu, mel ni luy soqu ak di tànn, di tànn.",Approved,3556: 1972
721d9e1d,wolof,Nataal bii gis naa ci biir nataal bi ab jollasu... Kenn nit ku xees nekk ci di bës.,Approved,3578: 1362
39376ad5,wolof,"Waaw nataal bii ab woto la bu am ay alkaati, ñii dañoo toog, ñee taxaw, ñu mel ni daa am ñu yor ay gànnaay.",Approved,208: 1300
28d5089d,wolof,Nataal bii ñoo ngi ciy wane ay mag yu jigéen yu toog wër ay ndab yu mag yu def ceeb.,Approved,2494: 1972
fde8f288,wolof,"Waaw mbokk mi lii de gis naa ne ay koppu la, lu mat juróom-benni koppu. Gis naa ay doomi kafe tamit ci suuf. Koppu yu taaru sax maasàllaa.",Approved,3547: 914
d63ecf56,wolof,"Nataal bii gis naa ci biir ay dëkk yuñ dajale ci biir ay bind yu ñuul, am lu soon, am lu orãs, am lu gris.",Approved,3578: 1886
f4bd3d8f,wolof,"Mbonaat de gaayen lu baax la. Mbonaat moom gaa yi nee nañ même soo aasmawee sax man nga toog ci mbonaat mu kii la, mu faj la.",New,695: 1603
b1623286,wolof,"Lii day suñu mbokki lawbe yi ñoo koy defar. Gis naa ci itam couleur bu xonqu, gis naa ci couleur bu bula. Waaw loolu de laa ci gis.",Approved,2759: 1008
a88a6896,wolof,"Nataal wii ñetti góor a ci nekk ñi ngi toog mel ni kuy waxtaan. Ñaari ñi ñi ngi ngi sol mbaxana, kenn kaa ngi toog. Mu mel ni daal ñi ngi waxtaan ci mbir mu am solo.",Approved,208: 2110
4b4f82d6,wolof,Nataal bii day wane ay garab yu ñu takk yu bari. Mi ngi mel ni nag ay garab yu baaxul la. Booy xool ba xool am na ku nekk ci biir mel ni ku koy saytu.,Approved,208: 511
b88a1b4e,wolof,Lii tamit de dafay wane ay nit ñu bari ñoo xam ne ñoom ñépp ñoo bokku fiñ nekk. Am na ñoo xam ne dañoo tëdd ñii toog ñee taxaw. Mu mel ni am na ci ñoo xam ne daal dañoo sonnu lool.,Approved,3385: 1307
2eb159ed,wolof,"Waaw nataal bii nag gis naa ci ñaari picci yoo xam ne dañoo am ñaari melo. Am na bu soon, am na bu bula, ñu ne ñu taxaw ci ag garab.",Approved,3453: 1654
a7af2edc,wolof,Nataal bii lim wane mooy benn jigéen boo xam ne nit ku ñuul la te ñuul gi dafa ñuul kukk mu takk lu mel ni or sësale ñaari loxo yi.,Approved,3556: 807
3764a9ab,wolof,Nataal bii ngeen ma yónnee de gis naa ci biir nataal bi ab dëkk ay windey pël nekk fa ak ay garab gàncax gu naat gu rafet.,Approved,3623: 1088
5efce233,wolof,"Nataal bi nu ngi ciy wone ay doomi ferñent bu nuy wax tamaate, tamaate yu xonq cur waaye benn tamaate bi nu ngi ko dagg ci digg bi, teg ñaari daggit yi ci yeneen doomi tamaate yi am ay xob yu wert yu nekk seen kaw.",Approved,2494: 54
33c3d794,wolof,Nataal bii nag maa ngi ciy janook bëer bu nuy dagg. Mel na ne bëer bu mag la bu nuy dagg ay pàcc ni ma ko gise nii ci nataal bi. Bëer bi nag nu ngi koy wax bëeru dagg.,Approved,3684: 117
1d420edb,wolof,"Lii siddéem, déem su bari la, doomi déem. Doomi déem yi dañoo xonq. Am na benn pot bu nekk ci kaw jal bi. Def nanu ci déem ba mu fees. Pot bi dafa xonq.",Approved,2848: 404
7c2e9b37,wolof,"Nataal bii gis naa ci ay xaalisu kayit bu am junni, ñaari junni, ñenti téeméer, ak ñaari téeméer ak ñaari junni.",Approved,2775: 370
9eb03f3c,wolof,"Maitre El Xaaj Juuf a ngook. Maître El Xaaj Juuf la de. Laal kostimam bu ñuul nii. Jëkkëru Aji Saar ji El Xaaj Juuf moom lanu ma indil. Xam naa ko layookat la, waawaaw, bu bari wax sax de. Ndeysaan !",Approved,2802: 1535
15e5a1c3,wolof,"Waaw nataal bii nag, nataal la boo xam ne ay kóppin la, kóppin yi nag ñi ngi tollu ci ñaar. Ñaar yoo xam ne benn bi dafa mag, benn bi xaw a ndaw. Ba noppi benn bi am lu ñuul am lu weex, beneen am lu xaw a ñuul, am lu xaw a weex.",Approved,3625: 1650
987ee87f,wolof,"Kii de daa mel ni président Maki Sàll mu takk ay weer, dendak drapeau bu mel ni lu wert di reetaan daal di wane am mbégteem ak kontaanteem.",Approved,3385: 1502
0bcbd434,wolof,"Gis naa fi benn waksi, waksi bi nag am na ay melokaan yu baree bari, xonqu moo ci ëpp ak soon ak bula.",Approved,3331: 955
ed8b573b,wolof,"Waaw nataal bii nag gis naa ci ab xale boo xam ne moo ngi tëdd di jooy, ab liir bu tooy xippu ñuy dagg cucu muy yuuxu.",Approved,3453: 563
f55f77d7,wolof,Jëwriñ........,Rejected,2516: 1425
f00ce186,wolof,"Nataal bii ma gis Mendi la mu yor drapeau Senegaal bi, am mbooloo mu bari mu nekk ci ginnaawam ak mbooloo moo xam ne ma nga ca ginnaaw a ginnaaw biñ gagné coupe d'Afrique bi.",Approved,3455: 341
3ac7ed8d,wolof,"Nataal bii de mi ngi wane ñaari numéro yoo xam ne ñoom dañoo dend am ay couleur, couleur yu xonqu ak yu xaw a xonqu yooyu...am yu weex ak yu xonqu.",Approved,3455: 993
d4cdab51,wolof,"Lii siddéem la, moom bari na Senegaal dañ koy jëfandikoo dañ koy lekk. Maanaam bu ñoree nii lay mel, am na sunu réew bari na.",Approved,222: 109
d2f7a6b7,wolof,"Daa mel ni gaaraasu kabiyõ la, gaaraasu kabiyõ la waa-takk-der yi tamit dañ fiy ñëw, waa-takk-der yi dañ fiy ñëw. Gaaraasu kabiyõ la.",Approved,2944: 2236
f7e66da5,wolof,Waaw nataal bii bi ma ko xoolee ba xoolaat ko lii ag géej la. Géej goo xam ne picci yaa ngi nee di naaw am ay garab yu nekk nale.,Approved,3453: 1612
97f8f741,wolof,"Nataal bii de ñi ngi koy wax njamala ba noppi mu am guddu gu mag yaay ak doom. Ba noppi mu nekk foo xam ne dafa bari ay bant lool, bari ñax mu wert lool.",Approved,3562: 1580
7a005bd2,wolof,"Nataal bii gis naa ci biir nataal ay wirgo soon, vert ak ruus ak weex ak ñuul.",Approved,3576: 1894
4e9fd0a9,wolof,"Nataal bii de nataal la boo xam ne ab doom la, doom boo xam ne day faj waaw. Ba noppi doom bi nag pharmacie rekk lay jaay. Ba noppi mu nekk ci ab pot, pot boo xam ne potu... Ba noppi am lu weex am ay lu ñuul...",Approved,3625: 470
28f9a820,wolof,"Nataal bii de nataal la boo xam ne ab tabax, tabax bu bees, tabax boo xam ne tabax yu bees yooyu ñuy tabax. Tabax bi nag tabax bu bees buñ tabax la waaye am na ay....waaye gisuma ku ci dëkk.",Approved,3618: 1114
72b018c6,wolof,"Lii sunu mbokki lawbe yi ñoo koy defar. Mooy ñooñu nga xam ne dañuy band di yëngal... yëngal, yëngal gësëm.",Approved,2778: 874
d096d89c,wolof,"Nataal bii ag saxaar la, saxaar gu nekk ci kawub raay. Raay bi nag xeer yu xonqu curr ñoo ko wër. Saxaar gi ñi ngi ko pentiire peinture bu vert ak bu soon ak bu ruus am kenn ku taxaw nii ci buntu saxaar gi di yërndu.",Approved,2575: 2226
b30aa84e,wolof,Waaw mbokk mi nataal bii bi ma ko xoolee gis naa ni am mbokk mu fi bàyyikoo la ñu taxaw di ko jullee ñu ngi ko def ci genn caisse muure ko lu weex.,Approved,3547: 326
11a4c8f2,wolof,Nataal bii de gis naa ci biir nataal bi jennus ndaw su jigéen su rafet takk ay jaaro yu xonqu....,Approved,3578: 945
ad80ebd1,wolof,"Waaw nataal bii de nataal la boo xam ne ay xar, xar yu baree bari yoo xam ne ñi ngi leen def ci ay saaku. Xar yi am yu weex ba noppi am na yu chocolat ba noppi xar yi am na bopp yu ñuul.",Approved,3618: 2182
2a8bbc62,wolof,"Waaw mbokk mi lii de gis naa ni ab xaal la, xaal bu ñu xar, xaal bu neex sax maasàllaa dagg nañ ci aw dagg ba teg ci suuf, bàyyi beneen xaaj ba noonu.",Approved,3547: 64
06836da5,wolof,"Lii déy nataal la boo xam ne ag dex la gu wal ay garab sax ca, am ay gaal yu ca ne ca biir di daw.",Approved,2759: 1714
d8c30996,wolof,"Nataal bi nu ngi ci gis ab kaamiil, kaamiilu alxuraaan bu rafet boo xam ne ñu màndargale ko ci ay fegg yu rafet, mbind mbindum farañse ci kaw fegg bi.",Approved,1997: 163
865e8b88,wolof,"Nataal bii kaani la, ñenti doomi kaani la. Am na ci kaani gu orãs, kaani gu xonq, am na ci kaani goo xam ne dafa nëtëx, am ci yit kaani goo xam ne dafa mboq. Ñoom kaani yu rafet lañu.",Approved,211: 34
3cd703c6,wolof,"Nataal bii nag nu ngi ciy gis as soxna su tëdd di def lu nuy wax jamu. Loolu mag ñi ñoo ko daan def. Bët yi nag ñuŋ ko takk, ubbi gémmiñ gi.",Approved,1997: 778
7a4af4bc,wolof,"Waaw nataal bii nag mu ngi nekk mbooloo mu toog ; ay gune. Am na xale bu dëpp ab paan di ci tëgg. Waaw paan bi nag am na màndarga yu mboq ak yu xonq, ak yu wert. Xale bi tamit yére bu xonq la sol.",Approved,2848: 2018
d063e721,wolof,"Waaw nataal bii ma jub gis naa ne ag gunóor la, ñu teg ko ci lu mel ne kaye. Waaye gunóor gi nag bari na laaf lool. Dafa mel ne lu tëdd jaaxaan waaye xaw naa gudd tuuti. Te am na ay tànk yu ñuul yu xaw a gudd.",Approved,3574: 1574
7acb7393,wolof,"Lii moom jumaa la. Mooy béréb bi nga xam ne jullit ñi fii lañuy daje di jaamu Yàlla su waxtu wi jotee. Julli juróom dañu ko fiy defee ak naafila, korite ak tabaski.",Approved,3445: 245
635bc500,wolof,Lii nag nataal la boog. Mbir la moo xam ne dafa bindoo mbindin mu mërgëlu waaye dafa mel ne dañu koy dagg. Am na sax lu ñu ci daggee ba teg ko ci wet gi. Dagg wu rafet la. Moom nag dafa weex.,Approved,2522: 114
021a6766,wolof,"Nataal bi mu ngi wone ag dex. Soo xoolee ag gaal la ci nekk.  Gaal la goo xam ne ay xale yu bari ñoo ci yéeg. Soo xoolee am na benn xale bu nekk ci wetu gaal gi, am ku nekkaat ci kanamu gaal gi yor lu mel ne joow ngir gaal gi mën a dem. 
Ag dex la. Ndox mi dafa xaw a bula.",Approved,2273: 2147
67ace802,wolof,Waaw nataal bii mu ngi def takkum sexaw. Sexaw lanu ci def ay takk yu bari. Waaw nu ngi ko takkee xaddéen. Waaw xaddéen lanu ko takkee.,Approved,2848: 113
3cbf297f,wolof,"Waaw nataal bii ag xarala la goo xamente ne ""écran"" la bu mag ci saalu sinemaa, nit ñi toog di seetaan, nit ñu bari. Am na ku toog ci puus-puus, am ñu taxaw. Am na xale bu ci nekk.",Approved,2848: 1334
7757021d,wolof,"Nataalu benn médecin bu sol benn buluus bu weex jiital chemise bu bula nekk ci buntu hôpital, mbooleem góor nekk ci ginnaawam.",Approved,2575: 536
2cb9cc09,wolof,"Nataal bi ay ñax la, ñax yi gis naa mu vert. Gis naa itam ñu teg ko ci kaw miir bu weex.",Approved,2799: 1678
7905c01f,wolof,"Waaw lii nag lu mel ni xeetu ab dex la waaw mu mel ni ci àll nag la nekke. Am benn usine bu mag bu nekk ci diggante bi, xam naa usine yiy cherché dara la loo xam ne ci ndox lay nekk ak yooyu.",Approved,3506: 367
998a879d,wolof,"Nataal bii de ag kafe li, kafe goo xam ne dañ cee def suukër teg ci ab baraada bu taaru ba noppi teg ci ag kuddu, kafe gi rafet lool, kafe gi daa rafet lool. Xam naa bu ma ko xoolee naa ko bëgg a naan.",Approved,3562: 120
8b62e30b,wolof,Nataal bii de gis naa ci biir nataal bi ay ndaamar yu bari yu mag ak yu ndaw ak yu weex ak yu ñuul ak yu soon.,Approved,3578: 2169
bf827217,wolof,"Lii de ab nataal boo xam ne ag daamar a ca nekk daamar gu weex. Daamarug way-takk-der yi, ay takk-der toog ca, ay takk-der taxaw ci wetu daamar gi.",Approved,2759: 1300
110aa750,wolof,"Lii de daa mel ni am taax la, taax mu kawee kawe dend ak ay garab. Maanaam lu mel ni immeuble daal la dend ak ay fleurs walla jardin daal.",Approved,3385: 1232
21c2173d,wolof,Maa ngi gis nataal benn nataal boo xamante ne nii fukkeel bi ak juróom-ñett maa ngi ci gis lu mel ni taxawaayu dex ak géej gi ne ci wetam ak wert-wert yoo xam ne naat na lool.,New,3555: 1911
0cba3ff8,wolof,"Nataalub gurubu toor-toor am benn buy naaw nee tàllali laafam ci seen kaw. Fiñ nekk nag am na am ñax, ñax mu vert.",Approved,2575: 1590
4dd56e23,wolof,"Nataal yii ay defukaay la yuy wane ni day neexal xel daal. Ñi ngi ci def njëg yi juróom-benni téeméer, njëg gu nekk juróom-benni téeméer.",Approved,208: 430
ca4fa015,wolof,"Kii de dafa tàllal ñaari loxoom mel ni ku ko fuddën, fuddën su taaru su ñuul su rafet a rafet maasàllaa, soo xam ne sunu maam yi dañ ka daan def. Léegi sax ñun dañ koy faral di def ndax taar.",Approved,3385: 756
8df89716,wolof,"Nataal bii ngeen ma yónnee de mooy sëriñ soosu, sëriñ si nga xam ne bu ñuy ñaan garab yooyu ñuy yor ay sunguf la ak bitéel ak i garabak yooyu. Sëriñ siy ñaan.",Approved,3455: 437
e37ffa87,wolof,Nataal bii ma gis déy góor gu sol lu vert di jox ku jigéen ab saak akub paa akub paa akub meer ci dëkku village.,Approved,3581: 2008
76a69eed,wolof,"Waaw nataal bii ma gis de man nataal la boo xam ne gis naa ci ku jigéen ku sol lu bula akiy góor yu sol yu bula ba noppi am garab gu nekk ci seen ginnaaw, am affaire yu soon yu nekk ci seen wet. Ba noppi am yu ne ci suuf.",Approved,3618: 584
0ba3b8f5,wolof,Waaw nataal bii ag góor la goo xam ne dafee solum mbaxana ak benn yére bu weex. Dafay jaay nag ay njaq ak ay garab yoo xam ne day faj. Moom moo nekk ci biir nataal bi.,Approved,3439: 422
731679d4,wolof,"Nataal bii ñu ma yónne de ab toogu la, toogu bu taaroo taaru la. Mi ngi nekk toogu yi ñuy faral di ràbbeek loxo.",Approved,3455: 895
4004a9e1,wolof,"Nataal bi nag ag kéwél moo ci nekk. 
Kéwél goo xam ne dafa mel ne dafa taxaw, niru ku jaaxle lool. Mel na nag kéwél gi maanaam danu ko rëdd, doonul kéwél guy dund gu nu rëdd la ci ab miir ba noppi nataalaat ko. Mu nga taxaw jonn ak ñaari béjjénam, ak ñenti tànkam, aki noppam, ak geenam.",Approved,1783: 1608
4aaa9427,wolof,Juróom ñaar fukkéelu nataal bi ak juróom ñeent ab nataal la boo xamente ne maa ngi gis ne ab kaamilu alxuraanu kaariim la. Alxuraanu kaariim la ñu bind ko ci nasaraan waaw. Fegg wi am lu ñuul ak wirgo wu xaw a nirook xaalis. Kayit yi nu binde kaamil bi kayit yu weex lañu daa mel ne. Fi mu nekkit daa weex tàll.,Approved,3428: 163
8d070ffb,wolof,"Nataal bii gis naa ne ab loxo la, loxo bu nu fuddën. Fuddën si nag dafa ñuul. Soo xoolee ci diggu loxo bi nu ngi ci nataal lu mel ne biddéew. Soo xoolee jëmmi loxoom bi yépp nag fuddënu ko moom ;  am na diggante yu amul dara. Soo xoolee béréb bi nu ko nataale nag, dafa ñuul.",Approved,3423: 752
b0785dec,wolof,Waaw nataal bii nag gis naa fi néeg yu ñu nataal yu xaw a mboq ba noppi ci kaw lu mel ne asamaan si am lu xonq. Ca gqnnaaw ga tamit am lu xaw a mboq ba noppi am na ñaari garab yu leen tiim. Garab yi nag xob yi dañu wert.,Approved,3438: 991
33958eaa,wolof,Lii de buuxante boo xam ne mu nga amoon ca joŋante fut-bal ya réewi Afrig yi doon amal ca Kamerun. Moo waral nit ñi ñàkk ci seen bakkan. Ab saag nag moo tege noonu ci suuf.,Approved,3580: 338
e844f4b0,wolof,Nataal bii maa ngi ciy séen néeg boo xam ne dañu ko tabaxe ay ban yu nu def ay bant ci biir. Néeg bi danu ci dawal seng. Ab seng lanu ko xàdde. Am na ñax mu nekk ci wetam moo xam ne danu ko bay ngir mu set.,Approved,3580: 1094
c1488295,wolof,Nataal bii may gis nag dafa mel ne attaaya la mu nekk ci kaasu weer ab xobu naanaa bu wert bu naat nekk ci wetam. Fi mu nekk nag dafa weex tàll.,Approved,3568: 119
641328b0,wolof,Nataal bii gis naa ci biir nataal bi ay ndaamara ak ay góor yuy dox ci wet gi mel ni ñu nekk ci loolu ñuy wax ja ba.,Approved,3578: 2238
109b84ff,wolof,"Salaamaalekum, nataal bii de ñoo ngi ciy gis am mbind bind ko mbind mu ñuul, ñu joxoñ ci ab flèche ak ñoom seen.",Approved,3108: 1417
fbf02701,wolof,"Waaw nataal bii nag ag dex la ab oto nekk ci di wàcc nii nekkoon ci biir, ñu koy dawal muy génn.",Approved,2920: 2113
d278e6f7,wolof,Nataal bii gis naa ci biir nataal bi ñaari dénk yuñ teg benn bi am lu guddu.,Approved,3576: 1312
9b571ee1,wolof,Lii ordinateur la ak écran plat ak photocopieuse ak ñaari tablette ak ñaari téléphone ak suuri ordinateur bi ak benn appareil photo.,Approved,2547: 1376
5078bcee,wolof,"Lii ab tabax la buñ tabax def ak nit ca kaw. Nit ki nag melo bu vert la, ay garab nekk ci ginnaaw.",Approved,2944: 1875
